claimid,incident_date,claim_type,uninhabitable,claim_amount,fraudulent,policyid,policy_date,coverage,deductible,townsize,gender,dob,edcat,job_start_date,retire,income,marital,reside,occupancy_date,primary_residence
974764481,9/3/2008,1,0,31.75,0,CEH-074408,6/11/1995,514,2000,1,1,05/19/1953,4,10/25/1991,0,130,0,1,09/20/1986,1
640409486,10/9/2008,2,0,28.67,1,HOA-488451,01/15/2007,227,3000,1,1,9/7/1979,3,6/9/2007,0,23,1,4,08/28/2001,1
421873774,04/14/2008,3,1,93,0,SWA-759699,12/13/1982,93,1000,1,1,09/17/1933,5,03/15/1994,1,22,0,1,3/6/1979,1
520994112,1/9/2008,3,0,317.21,0,JTH-440006,01/21/1972,753,3000,4,1,07/29/1932,4,2/8/1971,0,183,0,1,1/6/1971,1
772189576,9/5/2008,3,1,154,0,CXL-143271,06/20/1976,154,1000,5,0,05/28/1937,3,6/11/1978,0,75,1,2,12/24/1963,1
72941302,08/15/2008,5,0,17.2,0,UJH-539629,02/24/1974,353,2000,1,1,1/1/1941,1,02/20/1992,0,45,0,2,09/18/1962,1
195909222,09/14/2008,2,0,12.55,0,UET-274492,5/1/2000,166,1000,2,1,04/22/1967,2,10/21/2002,0,35,0,2,10/30/1994,1
649132971,2/4/2008,4,1,1662,0,FTC-594435,04/20/1996,1662,2000,2,0,01/22/1948,3,06/28/1992,0,182,1,2,6/1/1988,1
689301330,9/2/2008,1,0,13.46,0,BFQ-395257,7/7/1997,362,1000,1,1,10/26/1968,2,03/27/2003,0,42,1,2,11/8/1991,1
614296629,2/8/2008,1,0,5.2,0,BTI-893465,9/11/1995,107,3000,5,1,3/11/1949,2,10/27/2001,1,27,1,2,06/17/1987,0
137591000,2/3/2008,1,0,2.96,0,XAE-332068,04/27/1992,73,1000,5,1,02/20/1962,3,10/29/2005,0,54,0,1,03/17/1992,1
263910337,03/25/2008,5,0,4.95,0,NJR-550809,12/30/1982,95,1000,5,0,5/11/1959,3,4/8/2007,0,21,1,3,07/21/1979,1
138593481,07/17/2008,1,0,10.23,1,ERS-840046,11/6/2008,152,2000,1,0,10/30/1987,1,04/25/2008,0,27,1,5,1/10/2007,1
439779811,11/9/2008,1,0,16.03,0,ITJ-452392,09/23/1998,219,3000,1,1,04/21/1966,1,1/6/1999,0,65,1,2,12/7/1992,1
539733218,9/6/2008,1,0,27.55,0,LSR-682198,01/22/1994,484,2000,1,0,04/24/1944,2,6/1/1990,1,73,0,1,06/26/1985,1
154215388,1/8/2008,1,0,5.45,0,LHO-039227,7/1/1993,71,500,2,1,09/17/1952,4,03/28/2002,0,83,0,1,03/27/1984,1
505191197,10/11/2008,2,1,83.94,0,WYG-508248,9/1/1991,279,3000,4,1,06/30/1933,1,06/20/1997,0,44,1,2,12/1/1982,1
821127828,1/7/2008,1,0,3.07,0,NLC-348737,05/27/2007,66,1000,1,1,01/24/1984,2,11/23/2008,0,18,1,3,09/23/2005,1
631496156,9/10/2008,2,0,8.21,0,ESL-640172,1/5/2002,89,3000,2,0,08/13/1962,2,8/5/1991,0,52,0,1,7/8/2001,0
188610398,11/14/2008,1,0,8.97,0,SKN-684021,02/16/1991,167,500,1,1,9/5/1960,2,5/5/2005,0,96,1,2,04/19/1982,1
170859030,07/29/2008,1,0,7.78,0,RVB-107067,4/3/2007,115,2000,1,1,8/10/1987,3,07/17/2008,0,42,1,4,3/5/2006,1
265689249,07/14/2008,3,0,53.91,0,YRU-418995,03/18/1986,133,500,2,1,5/7/1929,2,11/19/1980,1,11,1,2,02/27/1978,1
932211468,01/25/2008,1,0,51.59,0,OYY-855408,5/11/1986,1015,3000,2,0,02/24/1952,4,11/15/1997,0,145,1,3,12/6/1977,1
948526632,07/15/2008,5,0,8.56,0,LTS-994378,4/8/1989,211,3000,3,1,03/31/1946,1,6/10/1998,0,47,0,1,2/5/1987,1
21845135,8/11/2008,1,0,3.74,0,TWE-162798,04/20/1988,104,2000,4,1,03/30/1941,2,03/25/1991,0,133,0,1,12/7/1980,1
525773277,12/9/2008,2,0,3.31,0,SDW-272466,08/25/2003,69,500,4,1,05/13/1981,4,02/19/2008,0,20,1,4,04/22/2001,1
825459486,4/1/2008,5,0,2.16,0,RJS-761603,4/2/2005,82,3000,3,1,08/17/1984,4,03/30/2008,0,34,1,4,06/14/2004,1
925032886,09/18/2008,3,0,52.15,0,BLB-934149,7/2/2007,136,1000,4,0,09/30/1983,3,2/9/2005,0,49,0,3,10/9/2003,1
775431315,12/6/2008,5,0,66.65,0,UKL-992504,7/7/1990,1012,3000,2,1,08/18/1960,1,4/9/1992,0,107,0,1,11/8/1984,1
679515265,09/21/2008,1,0,17.09,0,ZWK-829493,9/7/1996,211,1000,1,0,1/2/1968,1,09/19/2006,0,22,1,4,12/8/1993,1
260975752,7/7/2008,2,0,44.38,0,QDS-787371,10/29/1983,416,1000,2,0,11/7/1950,2,12/27/2001,0,94,0,1,6/7/1976,0
728076300,7/1/2008,5,0,3.05,0,LLB-685990,2/1/2008,62,1000,1,0,1/9/1984,2,08/16/2005,0,23,0,4,11/2/2006,1
621340618,02/17/2008,3,1,273,0,YBB-331654,10/11/1989,273,2000,2,1,04/21/1953,2,9/7/2000,0,83,0,1,9/8/1980,1
635918424,11/2/2008,1,0,3.07,0,AZG-129044,07/21/1961,67,1000,3,0,02/14/1930,4,03/31/2001,1,13,1,2,07/18/1953,1
548324297,1/10/2008,2,1,420.84,0,RZY-767685,8/9/1992,1357,3000,1,0,10/9/1962,3,3/6/2006,0,69,0,3,5/2/1987,1
563148054,10/2/2008,5,0,4.13,0,ULG-341111,12/1/2007,61,1000,3,0,09/15/1987,2,3/4/2008,0,25,0,4,8/1/2007,1
896705389,4/10/2008,3,1,99,0,GXR-654093,03/14/2008,99,1000,3,0,07/16/1990,2,02/22/2008,0,16,1,6,03/14/2008,1
496281663,09/20/2008,1,0,7.7,0,LAD-848357,02/13/2008,105,1000,5,1,1/12/1989,2,02/18/2008,0,31,1,3,02/13/2008,1
110833163,09/19/2008,1,0,4.53,0,RBX-042915,01/22/2008,141,1000,4,1,12/7/1990,2,07/22/2008,0,15,0,3,01/22/2008,1
196844338,11/25/2008,5,0,21.96,0,BPB-994085,04/28/1996,351,3000,4,1,04/17/1968,4,5/12/2005,0,99,1,3,8/9/1989,1
247243219,04/22/2008,5,0,11.97,0,TBO-376242,04/19/1982,405,2000,2,1,10/21/1952,1,10/8/1991,0,92,1,2,6/3/1977,1
63195757,03/20/2008,3,0,40.63,0,IKP-410211,12/16/1990,94,1000,4,0,06/30/1951,4,04/27/2000,0,126,1,2,11/14/1983,1
227064764,09/27/2008,3,0,36.11,0,TBP-484342,03/15/2004,92,3000,5,0,11/10/1974,1,10/30/2006,0,34,0,1,10/3/2000,1
4047698,08/30/2008,2,1,50.71,0,ENS-492379,01/31/2008,143,2000,1,0,8/9/1987,3,06/15/2008,0,23,0,1,3/2/2007,1
994590250,02/22/2008,5,0,3.58,0,RPW-044533,5/8/1996,141,3000,3,0,10/31/1968,4,03/28/2007,0,72,0,2,02/14/1996,1
157193952,3/1/2008,5,0,2.75,0,CVO-450061,05/27/1993,78,500,2,0,12/7/1967,4,10/22/2007,0,21,1,2,08/30/1991,0
720850585,11/26/2008,1,0,9.25,0,SJZ-110735,1/2/2002,209,3000,1,0,11/4/1972,1,3/10/1996,0,40,0,1,11/20/1995,0
277318912,02/22/2008,5,0,2.46,0,MMA-471673,3/4/2004,69,1000,2,0,03/20/1983,4,6/1/2008,0,37,1,3,02/16/2004,1
498425128,9/4/2008,3,1,237,0,XER-791505,04/24/2005,237,3000,5,0,05/24/1961,4,02/26/2005,0,33,1,2,4/1/2004,1
462646257,2/9/2008,1,0,86.17,0,QQF-018015,11/5/1994,1609,3000,4,0,11/30/1967,3,01/29/1994,0,186,0,1,10/2/1988,1
417404675,05/28/2008,5,0,30.51,0,YRH-953374,11/3/1981,638,3000,3,1,08/19/1949,2,6/6/2001,0,69,1,3,08/23/1975,0
838406100,04/21/2008,5,0,14.51,0,UGK-568465,06/22/1986,395,1000,2,0,01/26/1944,4,8/1/1989,0,57,1,4,11/18/1975,1
334713495,07/28/2008,4,0,105.72,0,GFJ-730995,1/2/2000,247,1000,1,0,09/21/1961,5,08/23/2006,0,46,0,1,09/27/1993,1
590488287,08/18/2008,5,0,12.21,0,LTL-818999,01/14/2008,236,500,5,1,07/27/1987,2,08/26/2007,0,28,1,3,8/5/2006,1
438927187,05/21/2008,3,0,654.92,0,NPT-846291,10/23/1992,1644,3000,3,1,06/20/1952,5,04/24/1990,0,241,1,2,10/28/1990,1
231721774,08/20/2008,2,0,22.8,0,QSB-945712,3/9/2006,313,1000,1,0,7/3/1947,3,01/22/1978,1,12,0,1,09/16/2005,1
682551254,12/8/2008,4,0,27.86,0,EWF-177221,12/6/1994,75,1000,3,1,4/1/1949,5,03/19/2004,0,65,0,2,7/5/1992,1
184380794,06/16/2008,3,0,55.05,0,ZAA-456572,04/25/1985,131,2000,5,1,10/28/1942,2,10/19/1982,1,12,0,1,06/25/1974,0
103841683,6/1/2008,5,0,22.39,0,NMN-252836,06/25/1995,276,2000,1,1,3/7/1944,1,04/29/1975,1,45,0,1,06/13/1989,1
760084656,01/19/2008,5,0,5.93,0,ASJ-936328,1/5/1996,123,3000,3,1,05/22/1968,3,10/1/1997,0,86,1,2,2/9/1992,1
346002181,9/6/2008,1,0,55.06,0,NMN-875630,09/19/1980,1139,3000,1,0,9/3/1950,3,4/4/1992,0,137,1,5,11/25/1979,1
606767506,6/9/2008,2,0,52.11,0,RKJ-346110,12/21/1992,510,2000,5,1,12/19/1958,4,12/26/1993,0,128,1,3,03/19/1983,1
852633335,11/13/2008,5,0,7.38,0,IHW-879207,07/17/1990,181,2000,2,0,09/24/1949,5,07/25/2005,0,107,0,1,10/22/1987,1
163885927,10/2/2008,3,0,75.63,0,HGA-385734,05/13/2007,207,3000,2,0,04/30/1987,2,01/27/2008,0,18,1,4,11/1/2006,1
697017368,11/3/2008,1,0,8.31,0,HCQ-839977,02/24/1995,147,2000,2,0,01/26/1967,3,07/26/2002,0,52,1,2,7/2/1989,0
871831301,11/3/2008,5,0,7.48,0,KOC-644938,2/2/1997,100,3000,3,1,04/25/1968,3,10/9/1997,0,101,0,1,09/16/1988,0
107906536,05/19/2008,4,0,134.74,0,PJN-015848,6/6/1991,341,3000,3,1,7/2/1964,2,12/8/2008,0,32,1,2,7/11/1989,1
598339873,03/23/2008,5,0,6.95,1,GZV-374749,03/17/2008,75,3000,2,1,10/25/1988,3,07/26/2008,0,16,1,5,7/5/2008,1
252829685,10/13/2008,1,0,7.49,0,HHW-936282,3/8/1986,119,1000,2,0,12/8/1939,4,4/5/1976,1,57,1,2,1/9/1975,1
251948743,11/23/2008,4,0,111.11,0,IHH-049867,11/11/1984,256,3000,3,0,6/1/1937,5,12/11/2001,0,34,1,2,10/4/1980,1
122784842,04/16/2008,4,0,68.02,0,QES-372399,02/22/1992,160,2000,4,0,8/3/1943,4,07/17/1989,1,69,1,2,10/20/1982,1
500663524,04/27/2008,5,0,8.57,0,PQZ-382035,6/3/2008,211,3000,4,0,10/2/1989,2,01/17/2008,0,28,1,4,6/3/2008,1
447262344,1/8/2008,1,0,3.39,0,KBS-208413,3/9/2006,71,2000,1,0,04/15/1984,4,09/17/2008,0,31,1,2,04/23/2005,1
223995498,01/27/2008,5,0,20.46,0,JGL-832536,12/29/2001,533,3000,3,1,03/28/1932,4,11/30/1994,0,128,0,1,10/26/1995,0
509690793,01/30/2008,3,0,70.35,0,OEP-317146,6/2/1998,163,500,5,0,9/4/1966,4,02/25/2006,0,176,0,1,12/15/1994,1
106119951,08/28/2008,1,0,8.71,1,MYV-742631,08/22/1998,106,500,3,1,2/6/1977,1,06/27/2006,0,30,0,3,01/13/1997,1
411701069,10/4/2008,3,0,38.78,0,XKZ-375737,8/1/1997,110,1000,2,1,09/14/1941,5,01/14/1999,0,28,0,1,11/19/1990,1
945702825,12/7/2008,4,0,328.49,1,TXR-907746,10/12/1972,785,1000,2,0,3/11/1942,4,8/2/1979,1,195,0,1,12/6/1971,1
176667970,10/14/2008,4,0,111.69,0,JZH-859475,04/27/1983,318,1000,1,0,03/24/1951,1,4/11/1975,0,166,1,3,10/7/1976,0
437050281,11/13/2008,1,0,36.19,0,YLI-254951,3/3/1997,684,1000,2,1,02/20/1956,2,09/26/1984,0,147,0,1,03/28/1989,1
548286979,06/14/2008,1,0,2.35,0,PSN-382867,6/12/1999,68,1000,3,1,09/24/1971,2,03/30/2007,0,18,0,1,3/10/1999,1
680340736,01/24/2008,5,1,12.75,0,WED-854448,07/13/1992,92,500,1,0,01/28/1956,2,9/4/2002,0,41,1,2,02/21/1987,1
648218601,05/27/2008,1,0,5.07,0,IKT-105440,01/25/1997,87,500,3,0,06/26/1945,5,9/2/1988,0,117,1,2,06/14/1990,0
797419751,11/17/2008,2,0,64.31,0,XNK-934330,09/27/1990,722,1000,5,1,08/27/1956,4,05/24/1997,0,128,0,1,1/7/1983,1
377831228,09/30/2008,3,0,74.29,0,XMP-028077,8/7/2000,152,1000,2,0,2/8/1962,5,2/10/2002,0,43,1,2,10/17/1997,1
485777128,6/2/2008,1,0,3.29,1,ETD-512113,5/2/2008,121,3000,3,1,10/16/1990,2,07/30/2008,0,21,1,5,05/21/2008,1
423834310,06/22/2008,3,0,24.05,0,PEH-840454,06/24/1991,59,1000,1,1,08/30/1930,1,4/11/1994,1,9,1,2,08/16/1983,0
324423739,10/22/2008,3,1,141,1,VSD-792445,11/13/1995,141,1000,3,1,9/12/1965,2,6/5/2004,0,51,1,3,10/11/1994,1
796732811,02/17/2008,5,0,64.57,0,MCV-917646,7/7/1990,1198,3000,2,0,10/4/1955,4,02/28/2004,0,222,0,1,10/16/1980,1
598637645,3/9/2008,2,0,64.46,0,XBS-397579,11/11/2005,689,3000,1,1,02/18/1951,5,3/9/1996,0,27,1,2,10/28/2000,1
331723600,10/17/2008,5,1,73.74,0,HAD-529440,11/25/1984,489,1000,4,0,02/15/1942,2,11/19/1988,0,93,1,4,12/10/1984,1
679809428,3/2/2008,2,0,7.48,0,RJZ-978941,07/13/2007,79,2000,1,0,08/28/1986,4,2/9/2008,0,26,1,5,01/22/2007,1
279426389,7/4/2008,3,1,115,0,WHP-856817,8/6/2000,115,1000,2,1,11/2/1979,2,6/9/2007,0,59,0,3,03/28/2000,1
520313175,04/30/2008,4,1,1199,0,FBI-509902,12/3/1984,1199,3000,3,1,09/30/1954,5,6/7/1987,0,165,0,1,10/22/1981,1
181088541,05/26/2008,3,0,87.61,0,UJL-286434,5/3/2008,200,1000,2,1,8/11/1990,2,06/23/2008,0,21,0,3,5/3/2008,1
257521683,4/5/2008,5,0,2.74,0,UJY-100499,01/16/1999,96,1000,4,0,11/29/1967,1,08/28/1991,0,65,1,4,06/29/1992,1
329113736,03/27/2008,3,0,157.2,0,OAE-197433,7/9/1995,393,3000,1,0,1/4/1967,2,04/14/2002,0,43,0,1,8/2/1989,1
906643945,06/16/2008,2,0,9.4,1,JLV-044589,09/25/2007,195,3000,2,0,9/2/1987,3,8/5/2008,0,44,1,6,7/3/2006,1
361573437,07/25/2008,5,0,10.11,0,SZX-991978,11/8/1997,254,2000,1,0,2/8/1961,3,10/2/2007,0,49,1,4,12/29/1988,1
824998048,3/3/2008,1,0,4.77,0,VWV-214846,05/15/2004,112,2000,4,1,10/29/1944,5,1/6/2005,0,67,1,2,02/26/1998,1
790796016,04/24/2008,3,0,62.24,0,LDP-095916,09/17/1999,155,1000,4,0,09/13/1960,3,06/26/2003,0,32,1,2,02/18/1999,1
120117041,05/14/2008,3,0,571.7,0,ECY-847536,07/13/1991,1535,3000,5,0,07/16/1946,4,03/27/1987,0,321,0,1,1/11/1985,1
278134806,02/19/2008,1,0,4.92,0,BMC-449282,10/18/2001,184,1000,2,1,7/12/1963,2,01/13/2003,0,88,1,5,12/16/2000,1
811512291,10/25/2008,3,1,1606,0,XJA-789582,11/22/1979,1606,3000,4,0,02/16/1939,2,2/12/1967,0,335,0,1,9/3/1976,1
51201163,05/14/2008,2,0,6.99,0,CHR-983897,3/2/1981,72,2000,5,0,05/23/1938,2,10/7/1995,0,38,0,1,08/29/1967,1
190169332,10/11/2008,5,0,2.64,0,PUJ-300322,6/9/1993,133,1000,2,1,4/7/1957,3,09/24/2003,0,68,1,4,12/17/1984,1
185716106,01/17/2008,5,0,2.58,0,NBA-780516,12/1/2008,93,3000,2,1,7/6/1990,2,05/14/2008,0,21,0,1,2/4/2008,1
572624649,02/19/2008,3,1,113,1,HYU-733950,06/15/2006,113,1000,2,1,6/1/1988,3,1/2/2008,0,33,0,1,05/13/2006,1
827627145,09/19/2008,5,0,11.26,0,HEH-056946,11/15/2005,199,1000,2,0,9/4/1963,4,12/5/2002,0,140,1,3,1/5/2000,1
296122851,01/19/2008,1,0,12.27,0,BWZ-820597,01/26/1990,196,1000,3,1,10/2/1950,2,12/14/2001,0,76,1,2,02/28/1981,1
392731800,3/3/2008,5,0,3.31,0,PII-958575,5/11/2001,71,3000,4,1,4/9/1959,3,12/9/1996,0,119,0,3,05/16/1998,0
72175862,10/17/2008,3,1,240,0,JXW-376365,07/29/1990,240,1000,1,0,08/19/1949,2,12/6/1993,0,56,1,3,03/17/1981,1
856403353,9/5/2008,3,0,221.91,0,QZX-042485,04/27/2006,556,3000,1,0,2/9/1952,4,03/22/2003,0,105,1,3,12/5/2005,1
399141543,1/7/2008,1,0,8.44,0,SGN-715798,6/10/1990,150,1000,3,0,04/29/1954,2,7/4/1992,0,129,1,3,2/6/1984,1
739780858,02/29/2008,5,0,3.61,0,IIV-859181,02/26/2008,105,1000,1,0,3/7/1987,3,11/22/2008,0,32,1,6,2/9/2007,0
573591707,8/1/2008,2,0,14.74,0,VBR-223797,07/23/1991,101,500,1,1,06/22/1936,5,10/3/1981,1,60,1,2,05/14/1983,1
878501877,08/19/2008,3,0,126.39,0,ICS-466023,11/3/2002,248,3000,4,1,7/7/1972,2,01/19/2001,0,16,0,1,03/19/1995,1
228192568,04/29/2008,4,1,136,1,CNN-749760,5/3/1986,136,1000,5,1,12/4/1941,4,12/21/1978,1,33,0,1,4/10/1976,1
23636669,11/25/2008,2,0,12.21,0,EAR-516957,8/10/1992,152,1000,1,1,11/30/1964,3,03/22/2002,0,118,1,4,11/7/1986,1
961758136,10/28/2008,5,0,6.55,0,TUY-382824,9/5/2007,137,3000,2,1,3/12/1984,3,03/31/2008,0,66,1,5,6/4/2004,1
448271681,5/1/2008,1,0,7.89,0,KOR-151151,7/10/2005,106,2000,2,0,12/26/1980,1,07/29/2000,0,31,1,7,05/15/2002,1
308850685,02/26/2008,5,0,8.55,0,DWK-743488,04/24/2006,101,3000,1,0,06/14/1973,2,6/6/2003,0,35,1,5,06/19/2001,1
299994439,2/9/2008,2,0,14.7,0,FML-230415,09/13/2005,182,1000,3,1,3/2/1974,3,4/3/2008,0,37,1,2,9/6/2000,1
163843238,01/29/2008,1,0,21.27,0,TRW-500299,05/26/1997,316,2000,2,0,08/27/1953,2,11/26/1988,0,140,1,4,06/26/1991,1
218290218,11/21/2008,3,0,63.94,0,GXL-890401,12/31/1984,145,3000,2,0,8/6/1939,3,07/16/1973,1,18,1,2,10/18/1980,1
450288594,10/6/2008,4,0,207.42,0,EWQ-337529,11/18/1981,520,3000,5,1,3/2/1950,2,04/30/2002,0,65,0,1,11/17/1972,1
832415518,09/17/2008,5,0,30.55,0,BXX-529953,4/10/1992,605,3000,3,1,07/23/1962,2,11/14/1993,0,74,1,2,10/6/1986,1
326048305,09/14/2008,3,0,49.74,0,HIQ-063068,11/25/2005,162,1000,5,0,8/2/1973,4,9/4/2002,0,40,1,6,02/29/2000,1
188479459,10/28/2008,5,0,7.55,0,CHT-892243,12/6/2002,90,500,1,1,10/2/1974,4,6/4/2002,0,62,1,5,11/27/1996,1
29088097,11/23/2008,5,0,9.56,1,VPP-603236,05/30/2008,136,2000,2,1,06/30/1986,1,6/9/2008,0,29,1,4,11/22/2006,1
465403894,05/31/2008,4,0,29.75,0,VYF-452453,03/31/2008,103,1000,1,0,7/3/1988,3,08/27/2008,0,39,1,5,04/14/2007,1
255616924,12/3/2008,3,1,331,0,JWK-713425,07/13/1992,331,2000,2,1,3/12/1961,4,5/11/1993,0,226,0,1,11/11/1984,1
604828196,08/19/2008,5,0,3.54,0,WEB-060364,3/5/1965,74,1000,2,0,8/8/1933,1,2/9/1992,1,10,1,2,12/20/1958,1
168684098,10/29/2008,1,0,8.54,1,RNG-190309,03/20/2000,350,1000,1,0,7/4/1962,2,04/16/2000,0,64,0,1,11/18/1992,1
650303777,10/24/2008,4,0,34.29,0,UBR-498571,08/17/1996,62,1000,2,0,10/27/1960,4,08/19/1994,0,53,1,2,11/11/1991,1
792665682,07/28/2008,5,0,16.27,0,OVN-910708,08/28/1976,318,3000,2,1,2/11/1931,2,12/16/1995,1,22,1,2,06/23/1970,1
687870701,04/16/2008,1,0,21.57,0,CID-490856,9/1/2004,445,1000,1,1,01/27/1931,2,12/13/1977,1,47,0,1,1/12/1998,1
272104595,06/21/2008,1,0,9.23,0,UPY-390889,7/4/2008,179,1000,1,1,8/8/1988,3,01/16/2008,0,26,0,1,12/20/2007,1
257199680,01/13/2008,2,0,12.31,0,FWI-252225,4/1/1998,96,1000,1,0,9/2/1939,2,12/28/1978,1,33,1,2,10/17/1991,1
230983576,1/9/2008,1,0,4.79,0,KMT-685373,06/28/1981,72,1000,4,0,7/11/1939,3,07/30/1998,1,9,0,1,06/19/1972,1
251297229,11/27/2008,3,0,28.64,0,YYR-690249,09/25/1993,69,500,3,0,8/10/1956,4,08/19/1994,0,46,1,2,08/25/1988,1
133446126,03/17/2008,4,0,179.92,0,JXN-046171,08/28/1999,429,500,4,0,01/23/1969,3,10/21/1997,0,95,0,1,4/10/1992,1
638505681,06/30/2008,3,0,48.28,0,WZI-074984,09/19/2007,109,1000,3,1,7/10/1986,2,10/13/2008,0,16,0,1,01/30/2007,1
528795849,05/25/2008,4,0,134.39,0,MED-489842,08/28/1989,333,1000,1,1,05/20/1965,1,2/6/1996,0,52,0,1,7/2/1987,1
119631441,3/3/2008,1,0,30.59,0,LBU-192161,10/23/1997,366,3000,5,1,06/27/1966,2,02/13/2005,0,36,1,2,03/22/1991,1
399936662,10/2/2008,4,0,26.27,0,RZX-900081,11/25/1994,74,500,1,0,8/5/1967,4,3/7/2006,0,30,0,4,6/7/1989,1
264200173,04/17/2008,4,1,248,1,CZV-674101,2/7/1997,248,3000,1,0,4/7/1962,2,09/16/2003,0,42,0,1,09/13/1991,1
847930712,09/22/2008,1,0,71.41,1,KLW-383528,11/17/1964,1400,3000,2,1,09/24/1936,2,5/10/1990,0,120,1,2,11/28/1956,1
672646338,09/14/2008,4,0,63.13,0,XQU-254035,02/19/1995,180,1000,2,0,1/12/1960,2,10/20/2007,0,48,1,2,10/10/1986,1
266035073,05/30/2008,5,0,3.96,0,WUS-346960,8/10/1977,123,1000,1,0,09/24/1929,3,2/7/2006,1,10,0,1,08/19/1972,1
65767305,03/16/2008,4,0,53.19,0,DHH-882574,06/28/1998,135,1000,4,0,11/4/1953,1,03/28/2000,0,49,0,1,12/16/1992,1
579825798,06/19/2008,3,0,429.02,0,IDO-339989,6/4/2006,1079,3000,3,0,11/25/1986,3,6/7/2008,0,33,1,7,10/29/2005,1
43916653,03/21/2008,4,0,21.82,0,PGW-766725,12/20/2007,56,2000,4,1,05/31/1987,1,03/29/2007,0,19,0,1,02/25/2006,1
681612545,6/2/2008,3,0,23.34,0,ORI-471137,06/22/2002,70,3000,1,0,11/25/1976,2,04/14/2000,0,26,0,1,04/19/2000,1
784931828,06/18/2008,1,0,3.82,0,WSJ-220409,7/9/2000,72,1000,2,0,07/18/1969,2,1/5/1997,0,53,1,2,11/24/1995,1
82584509,07/31/2008,5,0,5.74,0,CIT-118672,8/5/2007,94,2000,3,0,07/30/1969,2,12/25/1997,0,70,1,7,04/20/2005,1
672878596,07/24/2008,3,0,39.51,0,TDH-962510,02/17/1993,88,1000,2,0,7/6/1931,3,12/7/2003,1,13,0,1,1/6/1986,1
284433913,11/19/2008,2,0,48.91,0,SJS-892997,7/5/1961,495,1000,2,1,08/28/1931,5,2/5/1985,1,159,0,1,5/4/1953,1
644608051,12/1/2008,3,0,26.61,0,TQO-204572,2/2/2001,78,500,5,1,04/24/1975,3,3/3/1999,0,23,1,6,9/10/1995,1
353456282,01/28/2008,5,0,2.02,0,MSH-247170,12/4/2006,59,200,2,0,7/9/1982,3,04/13/2008,0,23,0,1,6/2/2005,0
188579714,03/19/2008,1,0,29.64,0,AFH-737370,11/24/1970,669,3000,1,0,03/29/1930,4,05/20/1994,0,151,0,1,06/23/1963,1
471986863,10/31/2008,5,0,13.13,0,DNN-844031,6/3/2008,209,1000,4,0,05/26/1990,2,1/11/2008,0,20,0,1,6/3/2008,1
374820728,06/21/2008,3,0,23.84,0,GOU-516462,01/30/2000,84,1000,3,0,03/14/1967,1,2/5/2005,0,26,0,1,10/2/1998,1
808583722,4/5/2008,2,0,13.21,0,FJQ-752139,08/13/1987,83,1000,2,0,12/22/1943,3,09/18/2006,0,64,1,2,2/5/1980,1
232451038,9/10/2008,5,0,5.02,0,URC-620145,01/19/1997,90,3000,3,0,4/1/1930,4,1/3/2002,1,10,1,3,02/27/1990,1
573615846,10/1/2008,1,0,2.72,1,TGZ-576314,5/9/1997,57,3000,5,1,5/6/1965,1,09/26/2004,0,35,1,4,7/10/1994,1
182775640,04/22/2008,2,0,32.6,0,FHI-158391,01/20/2008,256,2000,3,0,01/22/1987,3,9/12/2008,0,42,1,4,7/4/2006,1
118833535,4/9/2008,4,1,228,0,QBK-986533,04/14/1981,228,2000,5,0,8/6/1936,2,11/9/1989,0,113,0,1,07/25/1967,1
772532577,01/15/2008,1,0,5.52,0,UUA-046490,06/17/1991,134,1000,1,1,11/20/1965,3,06/13/1997,0,41,1,3,07/23/1985,1
914114510,05/25/2008,3,0,34,0,ECC-665204,05/18/2008,85,1000,3,1,01/21/1989,2,12/28/2008,0,14,0,1,5/6/2008,1
145737977,09/23/2008,5,0,13.32,0,FJX-739389,10/2/2002,232,3000,2,0,12/25/1975,3,05/14/1998,0,65,1,2,05/17/1996,1
53057665,11/29/2008,5,0,2.66,0,MVP-551601,08/25/1975,152,500,5,1,03/24/1929,1,02/24/1977,1,26,0,1,10/11/1962,1
32183471,05/14/2008,3,0,122.08,0,ERL-766268,03/24/1982,293,3000,1,0,5/9/1951,2,11/27/1982,0,95,0,1,12/29/1973,1
20824420,04/30/2008,4,0,97.81,0,ZVA-248066,09/23/2002,294,1000,2,0,04/21/1970,3,11/13/2004,0,42,1,2,1/11/1998,1
921809177,03/25/2008,2,0,9.73,1,FIV-981230,03/25/2008,100,500,4,0,02/14/1977,1,10/2/2007,0,26,0,1,06/27/2005,1
819418175,7/10/2008,3,0,73.94,0,PJE-592015,10/24/1971,147,3000,4,1,5/11/1936,1,5/5/1968,1,34,1,2,06/26/1966,1
430538943,08/28/2008,1,0,14.57,0,CWK-350118,11/25/2007,193,3000,3,0,12/27/1987,1,11/7/2006,0,24,0,3,01/16/2007,1
391303009,10/3/2008,1,0,2.51,1,SFV-037951,11/30/2004,108,1000,3,1,09/23/1979,5,11/9/2006,0,44,1,4,9/10/2001,1
612262054,04/23/2008,1,0,20.48,0,PJH-464165,05/22/1995,574,3000,2,1,9/8/1953,1,11/7/1986,0,97,0,1,02/15/1989,1
503311047,01/24/2008,1,0,8.17,0,AGF-252314,06/17/2005,135,500,1,1,1/7/1975,5,05/23/2002,0,37,1,2,08/14/2000,1
